season,week,team,season_type,opponent_team,completions,attempts,passing_yards,passing_tds,passing_interceptions,sacks_suffered,sack_yards_lost,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_cpoe,passing_2pt_conversions,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,special_teams_tds,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_tackles_for_loss_yards,def_fumbles_forced,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_fumbles,def_safeties,misc_yards,fumble_recovery_own,fumble_recovery_yards_own,fumble_recovery_opp,fumble_recovery_yards_opp,fumble_recovery_tds,penalties,penalty_yards,timeouts,punt_returns,punt_return_yards,kickoff_returns,kickoff_return_yards,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_list,fg_missed_list,fg_blocked_list,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,gwfg_made,gwfg_att,gwfg_missed,gwfg_blocked,gwfg_distance
2025,6,ARI,REG,IND,27,44,320,2,1,2,-8,0,0,391,129,17,6.258094309852431,4.625235918240669,0,24,88,1,0,0,8,0.033021019626175985,0,27,39,320,2,0,0,391,129,17,11.496769517700635,0,0,36,1,29,3,12,0,1.0,7.0,6,1,9,4,0,0,0,0,0,0,0,0,0,7,65,5,1,12,4,114,2,2,0,0,44.0,1.0,0,0,0,2,0,0,0,0,0,0,0,0,40;44,,,84,0,0,3,3,0,0,1.0,0,0,0,0,0
2025,6,ATL,REG,BUF,20,32,250,1,0,2,-17,0,0,232,140,10,-0.41926983085160874,-6.361269758593652,0,32,210,2,0,0,9,4.761006107598703,0,20,31,250,1,0,0,232,140,10,3.163724944412915,0,0,32,1,31,3,27,1,4.0,23.0,6,2,6,9,0,0,0,0,0,0,0,0,0,6,35,1,1,10,3,63,1,2,0,1,33.0,0.5,0,0,1,0,0,0,0,0,0,0,0,0,33,,37,33,0,37,3,3,0,0,1.0,0,0,0,0,0
2025,6,BAL,REG,LA,21,34,140,0,1,4,-23,0,0,218,63,6,-12.359193464065335,-0.9252349380403757,0,37,179,0,1,1,13,-6.104339907411486,0,21,32,140,0,2,1,218,63,6,-11.411783451615499,0,0,28,2,24,4,18,1,2.0,14.0,3,0,0,2,0,0,0,0,1,2,1,1,0,7,80,6,1,35,3,61,1,1,0,0,37.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,37,,,37,0,0,0,0,0,0,,0,0,0,0,0
2025,6,BUF,REG,ATL,15,26,180,2,2,4,-23,0,0,287,56,8,-7.167852376616793,-7.8905483851066,0,24,134,0,2,0,8,0.7480864946264774,0,15,26,180,2,0,0,287,56,8,-2.172806765331188,0,0,39,3,27,9,31,0,2.0,17.0,4,0,0,5,0,0,0,0,1,2,0,0,0,8,64,6,3,21,5,114,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,2,2,0,0,1.0,0,0,0,0,0
2025,6,CAR,REG,DAL,17,25,199,3,1,1,-5,0,0,154,98,11,2.201376390146385,13.688871406373524,0,38,216,0,0,0,14,6.73148625281668,0,17,21,199,3,1,0,154,99,11,6.2055853032775365,0,0,37,2,16,5,17,0,0.0,0.0,2,0,0,4,0,0,0,0,2,2,0,0,0,6,57,4,1,0,2,40,3,3,0,0,55.0,1.0,0,0,2,0,1,0,0,0,0,0,0,0,31;55;33,,,119,0,0,3,3,0,0,1.0,1,1,0,0,33
2025,6,CHI,REG,WAS,17,29,252,1,0,3,-16,0,0,246,194,10,3.275814118387534,-8.219391313092462,0,27,145,1,0,0,8,5.895976407468235,0,17,29,252,1,0,0,246,194,10,6.7610356647065135,0,0,32,2,40,3,6,1,3.0,6.0,3,1,32,3,0,0,0,0,0,0,2,2,0,9,84,5,0,0,5,120,4,5,0,1,48.0,0.8,0,0,1,3,0,0,0,0,0,0,0,0,47;48;41;38,,48,174,0,48,1,1,0,0,1.0,1,1,0,0,38
2025,6,CIN,REG,GB,29,45,219,2,0,1,-6,0,0,269,93,12,6.496397113490076,4.669453985989094,1,16,55,0,0,0,5,-0.8384554347139783,0,29,40,219,2,0,0,269,93,12,9.596806323075093,1,0,42,0,28,4,10,0,1.0,3.0,4,1,25,6,0,0,0,0,0,0,0,0,0,3,17,5,1,13,4,90,1,3,2,0,45.0,0.3333333333333333,0,0,0,1,0,0,0,0,0,0,1,1,45,67;56,,45,123,0,1,1,0,0,1.0,0,0,0,0,0
2025,6,CLE,REG,PIT,29,52,221,0,0,6,-38,0,0,314,105,10,-13.877616212263888,-10.223544111438827,0,17,65,0,0,0,7,-0.024536368378903717,0,29,51,221,0,0,0,314,105,10,-3.890407581898102,0,0,33,4,30,6,15,1,0.0,0.0,3,0,0,3,0,0,0,0,0,0,0,0,0,6,44,7,1,9,6,146,3,3,0,0,53.0,1.0,0,0,2,0,1,0,0,0,0,0,0,0,31;53;32,,,116,0,0,0,0,0,0,,0,0,0,0,0
2025,6,DAL,REG,CAR,25,34,261,3,0,0,0,0,0,189,136,12,17.745348571297626,7.128864263786989,0,19,31,0,1,0,2,-8.40553474839544,0,25,34,261,3,0,0,189,136,12,17.745348571297626,0,0,41,0,26,2,14,2,1.0,5.0,5,1,21,1,0,1,0,0,2,3,0,0,0,6,37,6,2,19,4,78,2,2,0,0,28.0,1.0,0,2,0,0,0,0,0,0,0,0,0,0,23;28,,,51,0,0,3,3,0,0,1.0,0,0,0,0,0
2025,6,DEN,REG,NYJ,19,30,174,1,0,1,-6,0,0,153,112,9,5.107167024033728,3.521407567537748,0,26,78,0,1,0,3,-6.4910536024253815,0,19,26,174,1,1,1,153,112,9,3.7129422784630464,0,0,42,1,31,7,30,0,9.0,55.0,15,0,0,4,0,0,0,0,1,1,0,0,0,6,37,4,2,11,4,104,2,2,0,0,57.0,1.0,0,1,0,0,1,0,0,0,0,0,0,0,57;27,,,84,0,0,1,1,0,0,1.0,0,0,0,0,0
2025,6,DET,REG,KC,23,29,203,2,0,1,-4,0,0,109,127,14,6.713151381118223,14.184024267726475,0,23,98,0,0,0,5,-0.7599178904783912,0,23,27,203,2,1,0,109,127,14,9.188927660870831,0,0,33,0,34,2,14,1,3.0,14.0,3,0,0,1,0,0,0,0,0,0,0,0,0,4,38,6,0,0,6,140,1,1,0,0,28.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,28,,,28,0,0,2,2,0,0,1.0,0,0,0,0,0
2025,6,GB,REG,CIN,19,26,259,1,1,1,-3,0,0,246,105,11,7.356112143495093,6.610824282352741,0,33,153,2,0,0,12,4.917651760663981,0,19,26,259,1,0,0,246,105,11,8.155685669630738,0,0,29,2,36,5,15,0,1.0,6.0,5,0,0,3,0,0,0,37,0,0,0,0,0,5,40,4,2,14,4,132,2,2,0,0,43.0,1.0,0,0,1,1,0,0,0,0,0,0,0,0,43;39,,,82,0,0,3,3,0,0,1.0,0,0,0,0,0
2025,6,IND,REG,ARI,22,30,212,2,1,1,-7,0,0,204,115,13,2.8482230268754942,3.7489487727483115,0,27,150,2,0,0,11,5.5138952072302345,0,22,30,212,2,0,0,204,115,13,4.2427405089010435,0,0,47,2,16,6,20,0,2.0,8.0,12,1,9,3,0,0,0,0,0,0,0,0,0,5,40,3,1,0,5,135,1,1,0,0,45.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,45,,,45,0,0,4,4,0,0,1.0,0,0,0,0,0
2025,6,JAX,REG,SEA,27,42,258,2,0,7,-44,0,0,320,127,13,-0.38684652255145546,-2.139047710668473,0,19,59,0,0,0,3,-1.0987259491956793,0,27,42,258,2,0,0,320,127,13,9.716299520339817,0,0,24,3,29,7,22,0,1.0,9.0,4,0,0,3,0,2,0,0,0,0,0,0,0,10,76,3,4,24,4,96,0,1,1,0,,0.0,0,0,0,0,0,0,0,0,0,0,1,0,,50,,0,50,0,0,1,1,0,0.0,0,0,0,0,0
2025,6,KC,REG,DET,22,30,257,3,0,3,-14,1,0,154,178,16,15.57258388680734,7.661985499518258,0,29,112,1,0,0,8,-1.6851618335931562,0,22,28,257,3,0,0,154,178,16,20.256762514269212,0,0,37,0,26,3,10,1,1.0,4.0,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,1,21,4,105,1,1,0,0,33.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,33,,,33,0,0,3,4,1,0,0.75,0,0,0,0,0
2025,6,LA,REG,BAL,17,26,181,1,0,2,-14,1,1,229,63,10,0.9594451738590664,0.7012727168890146,0,23,74,1,1,0,5,-3.9353478991542943,0,17,26,181,1,0,0,229,63,10,10.992364567362173,0,0,45,2,40,7,27,2,4.0,23.0,11,1,0,4,0,0,0,0,1,2,2,2,0,6,40,5,0,0,2,25,1,2,1,0,36.0,0.5,0,0,1,0,0,0,0,1,0,0,0,0,36,26,,36,26,0,2,2,0,0,1.0,0,0,0,0,0
2025,6,LAC,REG,MIA,29,38,264,2,0,1,-1,0,0,220,160,12,12.641889955414864,8.790127697743868,0,25,140,0,0,0,7,-0.280884458631665,0,29,38,264,2,2,1,220,160,12,7.684557327916319,0,0,36,2,24,4,15,0,2.0,9.0,4,3,23,5,0,0,0,0,1,1,0,0,0,7,45,3,2,11,4,131,5,5,0,0,35.0,1.0,0,1,4,0,0,0,0,0,0,0,0,0,35;31;29;35;33,,,163,0,0,2,2,0,0,1.0,1,1,0,0,33
2025,6,LV,REG,TEN,17,23,174,1,1,2,-16,0,0,58,122,9,0.5693263779394329,2.7602197035499243,0,32,68,1,0,0,4,-12.312568710836507,0,17,23,174,1,0,0,58,122,9,4.271656537312083,0,0,35,1,25,7,49,1,5.0,47.0,8,1,0,2,0,0,0,0,0,0,2,2,0,6,27,2,3,47,2,57,2,2,0,0,50.0,1.0,0,1,0,0,1,0,0,0,0,0,0,0,50;29,,,79,0,0,2,2,0,0,1.0,0,0,0,0,0
2025,6,MIA,REG,LAC,22,33,213,1,3,2,-9,0,0,209,104,10,-0.6257534058939094,2.366358737150828,0,21,137,2,0,0,7,5.722234074550215,0,22,30,213,1,0,0,209,104,10,4.820943049987556,0,0,47,1,25,1,1,2,1.0,1.0,7,0,0,2,0,0,0,0,0,0,1,1,0,4,45,6,1,8,6,180,2,3,1,0,47.0,0.6666666666666666,0,1,0,1,0,0,0,0,0,0,1,0,47;27,57,,74,57,0,3,3,0,0,1.0,0,0,0,0,0
2025,6,NE,REG,NO,18,26,261,3,0,1,-1,0,0,284,86,12,17.406637246674592,10.796038433909416,0,31,73,0,1,0,6,-10.04510771094635,1,18,24,261,3,0,0,284,86,12,21.022926298622707,0,0,29,2,40,4,7,1,2.0,4.0,4,0,0,5,0,0,0,0,2,3,1,1,0,11,65,1,1,6,5,129,1,1,0,0,24.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,24,,,24,0,0,2,2,0,0,1.0,0,0,0,0,0
2025,6,NO,REG,NE,20,26,227,0,0,2,-4,0,0,221,99,7,3.9048227529301185,6.551737166368044,0,23,73,1,0,0,7,-0.6530956160859205,0,20,26,227,0,1,1,221,99,7,0.788994654936015,0,0,39,1,19,7,16,1,1.0,1.0,4,0,0,2,0,0,0,0,0,0,0,0,0,8,67,3,2,21,4,89,4,4,0,0,54.0,1.0,0,0,2,1,1,0,0,0,0,0,0,0,34;48;38;54,,,174,0,0,1,1,0,0,1.0,0,0,0,0,0
2025,6,NYG,REG,PHI,17,26,195,1,0,2,-1,0,0,239,76,8,5.7703542148228735,2.070017388233772,0,39,172,4,0,0,14,7.111756450438406,0,17,26,195,1,0,0,239,76,8,7.385981022845954,0,0,31,1,37,7,27,1,3.0,17.0,3,1,68,4,0,0,0,0,0,0,1,1,0,6,55,2,3,28,4,103,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,4,5,1,0,0.8,0,0,0,0,0
2025,6,NYJ,REG,DEN,9,17,45,0,0,9,-55,0,0,94,13,2,-20.7214580506014,-14.768174476921558,0,31,92,0,0,0,7,-3.2562456138458105,0,9,16,45,0,0,0,94,13,2,-6.792013825096403,0,0,32,2,32,3,9,2,1.0,6.0,3,0,0,2,0,0,1,0,1,1,1,1,0,2,15,6,4,32,5,172,3,3,0,0,52.0,1.0,0,0,1,1,1,0,0,0,0,0,0,0,52;41;38,,,131,0,0,0,0,0,0,,0,0,0,0,0
2025,6,PHI,REG,NYG,24,33,283,1,1,3,-17,0,0,316,93,14,2.1615822567789524,9.212653245776892,0,20,73,1,0,0,5,-2.4201052308490034,0,24,32,283,1,1,1,316,93,14,2.024240669207525,0,0,39,0,36,1,1,0,2.0,1.0,3,0,0,4,0,0,0,0,0,0,0,0,0,4,46,5,2,16,5,84,1,1,0,0,42.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,42,,,42,0,0,2,2,0,0,1.0,0,0,0,0,0
2025,6,PIT,REG,CLE,21,30,235,2,0,0,0,0,0,223,132,11,9.599199736872942,8.184740769452063,0,28,100,0,0,0,7,-2.440723583976448,0,21,29,235,2,1,0,223,132,11,10.078600338576615,0,0,36,0,46,6,32,0,6.0,38.0,17,0,0,8,0,0,0,0,0,0,0,0,0,10,59,5,3,30,3,74,3,4,1,0,50.0,0.75,0,0,0,2,1,0,0,0,0,0,1,0,44;50;48,54,,142,54,0,2,2,0,0,1.0,0,0,0,0,0
2025,6,SEA,REG,JAX,16,27,295,2,0,1,-9,0,0,361,95,10,10.52449972709388,7.398529102404912,0,26,60,0,0,0,2,-13.150013602185885,0,16,24,295,2,0,0,361,95,10,14.345827610902289,0,0,40,0,34,7,31,0,7.0,44.0,17,0,0,2,0,0,0,0,0,0,0,0,0,7,56,4,3,5,2,40,2,2,0,0,53.0,1.0,0,1,0,0,1,0,0,0,0,0,0,0,24;53,,,77,0,0,2,2,0,0,1.0,0,0,0,0,0
2025,6,SF,REG,TB,27,39,347,0,2,6,-51,1,0,378,165,10,-4.42705243935853,7.158802489976625,0,22,67,1,0,0,7,-1.2894251411780715,0,27,37,347,0,0,0,378,165,10,5.599992172187388,0,0,34,1,23,4,14,0,1.0,8.0,1,0,0,2,0,0,0,0,1,1,0,0,0,9,65,6,2,25,6,161,4,4,0,0,54.0,1.0,0,1,0,1,2,0,0,0,0,0,0,0,52;54;42;29,,,177,0,0,1,1,0,0,1.0,0,0,0,0,0
2025,6,TB,REG,SF,17,23,256,2,0,1,-8,0,0,239,106,9,12.067489617715157,7.469806982123333,0,26,104,2,1,0,10,1.0234146490548737,0,17,23,256,2,0,0,239,106,9,14.198441419030107,0,0,46,0,30,5,34,1,6.0,51.0,10,2,19,5,0,0,0,0,1,1,0,0,0,5,31,1,1,6,6,158,1,2,1,0,45.0,0.5,0,0,0,1,0,0,0,0,0,1,0,0,45,49,,45,49,0,3,3,0,0,1.0,0,0,0,0,0
2025,6,TEN,REG,LV,26,38,222,1,1,6,-62,2,2,253,117,11,-14.68072225380456,5.549942921189701,0,15,65,0,0,0,3,-3.206434338061692,0,26,34,222,1,0,0,253,117,11,2.9208083390258253,0,0,34,2,34,8,32,0,2.0,16.0,7,1,1,4,0,0,0,0,0,0,0,0,0,7,34,5,0,0,3,66,1,1,0,0,46.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,46,,,46,0,0,1,1,0,0,1.0,0,0,0,0,0
2025,6,WAS,REG,CHI,19,26,211,3,1,3,-6,1,0,212,70,11,6.435357536926994,11.14691657324632,0,31,124,0,2,2,8,-10.193474855914246,0,19,24,211,3,0,0,212,70,11,12.559384563511367,0,0,30,1,39,4,16,0,3.0,16.0,5,0,0,5,0,0,0,0,1,2,0,0,0,5,40,5,1,9,4,127,1,2,1,0,53.0,0.5,0,0,0,0,1,0,0,0,0,0,1,0,53,50,,53,50,0,3,3,0,0,1.0,0,0,0,0,0
2025,7,ARI,REG,GB,25,36,279,2,0,6,-43,1,1,312,99,13,1.0358332606710152,4.730957395890179,0,28,94,0,0,0,5,-4.690612517471891,0,25,34,279,2,0,0,312,99,13,16.369037803876854,0,0,31,2,22,5,16,1,1.0,11.0,2,0,0,3,0,0,0,0,0,0,0,0,0,6,55,6,1,13,3,88,3,3,0,0,40.0,1.0,0,0,2,1,0,0,0,0,0,0,0,0,32;40;39,,,111,0,0,2,2,0,0,1.0,0,0,0,0,0
2025,7,ATL,REG,SF,21,38,241,1,0,2,-11,1,1,357,91,13,-6.737357140441047,-5.806361552741793,0,20,62,0,0,0,3,-0.11120319267502055,0,21,36,241,1,0,0,357,91,13,2.719199143757578,0,0,37,2,36,7,16,0,1.0,2.0,4,1,16,2,0,0,0,0,0,0,0,0,0,6,43,6,2,18,5,106,1,1,0,0,38.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,38,,,38,0,0,1,1,0,0,1.0,0,0,0,0,0
2025,7,CAR,REG,NYJ,19,32,198,1,0,2,-21,0,0,233,113,10,-2.606155805413017,-2.083128498446557,0,36,125,0,0,0,7,-4.531804146710783,0,19,31,198,1,0,0,233,113,10,2.942087833995594,0,0,32,0,28,3,22,0,6.0,33.0,11,2,0,9,0,0,0,0,1,1,0,0,0,6,45,3,3,35,1,45,2,2,0,0,30.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,30;29,,,59,0,0,1,1,0,0,1.0,0,0,0,0,0
2025,7,CHI,REG,NO,15,26,172,0,1,1,-8,0,0,220,89,10,2.149814817582892,-3.2287707328796387,0,40,222,2,2,0,15,0.5681171632757938,0,15,25,172,0,0,0,220,89,10,5.290478702430846,0,0,34,1,17,7,36,1,4.0,24.0,7,3,48,9,0,0,0,0,2,4,1,1,0,10,92,2,2,18,2,47,4,4,0,0,39.0,1.0,0,2,2,0,0,0,0,0,0,0,0,0,27;39;24;33,,,123,0,0,2,2,0,0,1.0,0,0,0,0,0
2025,7,CIN,REG,PIT,31,47,342,3,0,2,-14,0,0,337,168,16,15.144058558264483,1.6087773773405287,0,23,142,0,0,0,8,5.462086787905845,0,31,45,342,3,0,0,337,168,16,20.588876117024142,0,0,33,0,28,2,11,0,0.0,0.0,2,2,0,6,0,0,0,0,0,0,0,0,0,4,35,6,0,0,5,128,4,4,0,0,49.0,1.0,0,1,1,2,0,0,0,0,0,0,0,0,49;23;45;36,,,153,0,0,3,3,0,0,1.0,1,1,0,0,36
2025,7,CLE,REG,MIA,13,18,116,0,0,2,-14,0,0,86,86,6,0.8498010866597445,0.2349817090564304,0,33,104,3,0,0,5,-7.062179934291635,0,13,18,116,0,1,0,86,86,6,3.8811960366575198,0,0,35,2,24,11,48,2,4.0,33.0,6,3,59,6,1,0,0,0,1,1,1,1,0,5,37,1,2,7,2,37,1,1,0,0,30.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,30,,,30,0,0,4,4,0,0,1.0,0,0,0,0,0
2025,7,DAL,REG,WAS,21,30,264,3,0,1,-7,0,0,212,135,11,7.193154708318104,0.4078780611356099,0,31,152,1,1,0,10,-1.3028992045728955,0,21,30,264,3,0,0,212,135,11,7.597535336516955,0,0,39,0,28,7,19,1,4.0,14.0,6,1,68,5,1,0,0,0,1,2,1,1,0,10,79,4,2,4,3,80,3,3,0,0,61.0,1.0,0,1,0,1,0,1,0,0,0,0,0,0,47;61;29,,,137,0,0,5,5,0,0,1.0,0,0,0,0,0
2025,7,DEN,REG,NYG,27,50,279,2,0,2,-14,0,0,393,142,15,-1.4068489084650624,-10.86830369063786,2,24,142,2,1,0,9,8.40782054932788,0,27,49,279,2,0,0,393,142,15,-0.1952424648040907,2,0,32,1,37,4,17,0,4.0,15.0,10,1,21,8,0,0,0,0,1,1,0,0,0,12,127,7,2,29,5,96,1,1,0,0,39.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,39,,,39,0,0,2,2,0,0,1.0,1,1,0,0,39
2025,7,DET,REG,TB,20,29,241,1,1,4,-26,1,1,157,187,9,-8.635040956975383,-1.2975573539733887,0,32,164,2,0,0,7,0.8147686071461067,0,20,28,241,1,0,0,157,187,9,1.6372074593487629,0,0,37,0,26,4,20,2,4.0,18.0,8,1,0,12,0,0,0,0,0,0,1,1,0,6,50,4,0,0,2,54,1,2,1,0,58.0,0.5,0,0,0,0,1,0,0,0,0,0,1,0,58,54,,58,54,0,3,3,0,0,1.0,0,0,0,0,0
2025,7,GB,REG,ARI,19,29,179,1,0,1,-11,0,0,190,79,10,6.063561517960258,-3.0207430677754536,0,23,94,2,1,0,5,0.05295753350947052,0,19,28,179,1,0,0,190,79,10,8.655991831892967,0,0,37,2,44,9,45,1,6.0,43.0,12,0,0,4,0,0,0,0,2,2,1,1,0,10,94,5,0,0,5,115,2,2,0,0,61.0,1.0,0,0,1,0,0,1,0,0,0,0,0,0,31;61,,,92,0,0,3,3,0,0,1.0,0,0,0,0,0
2025,7,HOU,REG,SEA,23,49,229,1,1,3,-31,0,0,424,109,13,-13.52440370475038,-14.157423377037048,0,17,56,0,0,0,1,-8.1790441799385,0,23,46,229,1,0,0,424,109,13,-6.739802497465575,0,0,40,5,27,7,20,2,2.0,15.0,5,2,28,5,0,0,0,0,0,0,2,2,1,10,105,4,3,25,6,154,2,2,0,0,46.0,1.0,0,0,1,1,0,0,0,0,0,0,0,0,36;46,,,82,0,0,1,1,0,0,1.0,0,0,0,0,0
2025,7,IND,REG,LAC,23,34,288,2,0,1,-7,0,0,334,142,14,14.861354353612416,5.181318800896406,1,23,120,3,0,0,10,7.140562940854579,0,23,32,288,2,0,0,334,142,14,16.860766531244852,1,0,43,0,30,4,31,0,3.0,29.0,15,2,3,6,0,0,0,0,1,1,0,0,0,3,42,6,0,0,5,193,1,1,0,0,36.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,36,,,36,0,0,3,4,1,0,0.75,0,0,0,0,0
2025,7,JAX,REG,LA,23,48,296,1,0,7,-32,0,0,522,82,14,-13.934148005980758,-12.520551681518555,0,19,94,0,0,0,6,2.081177057872992,0,23,47,296,1,1,0,522,82,14,-4.385464952108675,0,0,35,2,18,1,1,0,0.0,0.0,4,0,0,4,0,0,0,0,0,0,0,0,0,13,119,4,2,19,2,60,0,1,1,0,,0.0,0,0,0,0,0,0,0,0,0,0,1,0,,50,,0,50,0,1,1,0,0,1.0,0,0,0,0,0
2025,7,KC,REG,LV,26,35,286,3,0,1,-4,0,0,207,154,16,19.33917764713534,6.071546761428609,0,41,152,1,0,0,12,-2.7794445161125623,0,26,34,286,3,1,0,207,154,16,20.86700694704906,0,0,17,0,18,1,5,0,1.0,5.0,2,0,0,1,0,1,0,0,2,2,1,1,0,5,38,3,3,15,0,0,1,1,0,0,38.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,38,,,38,0,0,4,4,0,0,1.0,0,0,0,0,0
2025,7,LA,REG,JAX,21,33,182,5,0,0,0,0,0,363,65,14,8.782921106321737,4.221847292148706,0,29,89,0,0,0,4,-1.7697820933535695,0,21,33,182,5,0,0,363,65,14,8.782921106321737,0,0,42,0,18,5,32,1,7.0,32.0,11,0,0,10,0,0,0,0,0,0,0,0,0,5,45,3,3,17,1,32,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,5,5,0,0,1.0,0,0,0,0,0
2025,7,LAC,REG,IND,37,55,420,3,2,3,-29,0,0,451,142,19,5.819126800481275,2.804653180970086,0,16,54,0,0,0,4,0.6523442440084182,0,37,54,420,3,0,0,451,142,19,11.715148438430436,0,0,32,0,26,3,11,0,1.0,7.0,5,0,0,4,0,0,0,0,0,0,0,0,0,6,35,3,1,-3,6,147,1,1,0,0,43.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,43,,,43,0,0,3,3,0,0,1.0,0,0,0,0,0
2025,7,LV,REG,KC,12,18,75,0,0,1,-5,0,0,51,73,2,-10.463286587735638,-4.785633613081539,0,11,25,0,2,1,2,-9.597803617914906,0,12,17,75,0,0,0,51,73,2,-8.080060073407367,0,0,42,4,42,6,12,1,1.0,4.0,3,0,0,2,0,0,0,0,1,3,0,0,0,8,58,1,1,6,3,100,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0
2025,7,MIA,REG,CLE,17,31,153,0,3,4,-33,1,0,230,73,7,-26.529127711095036,-10.648132065931955,0,22,99,0,3,0,6,-5.295548660927492,0,17,30,153,0,0,0,230,73,7,-19.147182113563296,0,0,40,2,16,9,32,0,2.0,14.0,3,0,0,2,0,0,0,0,5,8,0,0,0,11,103,5,1,11,6,164,2,2,0,0,33.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,33;26,,,59,0,0,0,0,0,0,,0,0,0,0,0
2025,7,MIN,REG,PHI,26,42,313,0,2,2,-15,0,0,421,109,13,-2.276972435588654,-0.5390525609254837,0,23,89,1,1,0,10,-3.6808791368397786,0,26,40,313,0,0,0,421,109,13,4.021704913907783,0,0,35,1,27,8,28,0,3.0,10.0,4,0,0,1,0,0,0,0,1,3,0,0,0,3,30,5,1,6,3,74,5,5,0,0,59.0,1.0,0,2,2,0,1,0,0,0,0,0,0,0,59;34;28;35;29,,,185,0,0,1,1,0,0,1.0,0,0,0,0,0
2025,7,NE,REG,TEN,22,24,234,2,0,4,-22,0,0,197,60,13,11.522871309763435,25.634740665555,0,36,175,1,0,0,9,3.28669796284521,0,22,24,234,2,0,0,197,60,13,17.087680913391523,0,0,35,1,17,6,22,0,4.0,20.0,5,1,32,2,0,0,0,0,0,0,1,1,1,5,36,0,0,0,2,40,1,1,0,0,36.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,36,,,36,0,0,4,4,0,0,1.0,0,0,0,0,0
2025,7,NO,REG,CHI,20,32,233,2,3,4,-24,1,1,386,69,9,-12.238946060688937,0.39530425302443967,0,17,44,0,0,0,3,-3.4923759896773845,0,20,31,233,2,0,0,386,69,9,-2.2419104020034473,0,0,40,0,34,2,3,0,1.0,8.0,5,1,0,5,0,0,0,0,0,0,0,0,0,5,30,5,0,0,5,116,0,1,1,0,,0.0,0,0,0,0,0,0,0,0,0,0,1,0,,53,,0,53,0,2,2,0,0,1.0,0,0,0,0,0
2025,7,NYG,REG,DEN,15,33,283,3,1,4,-15,0,0,342,147,12,8.377084178893828,-16.977408076777603,0,32,119,2,0,0,7,0.21420120215043426,0,15,33,283,3,0,0,342,147,12,12.801825958289673,0,0,41,2,26,5,19,0,2.0,14.0,5,0,0,8,0,0,0,0,0,0,0,0,0,8,36,3,3,28,3,85,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,2,4,2,0,0.5,0,0,0,0,0
2025,7,NYJ,REG,CAR,16,34,172,0,2,6,-33,0,0,367,64,8,-13.49936588228681,-11.164891239135496,0,20,81,0,0,0,4,-1.8465962274007577,0,16,31,172,0,0,0,367,64,8,-3.425658379564993,0,0,43,1,31,6,29,0,2.0,21.0,7,0,0,7,0,0,0,0,0,0,0,0,0,5,26,5,2,14,4,100,2,2,0,0,47.0,1.0,0,0,1,1,0,0,0,0,0,0,0,0,34;47,,,81,0,0,0,0,0,0,,0,0,0,0,0
